eDNA.sample,rep,Run,taxa,nReads,Transect,position,depth,lat,lon,Profile
1548,1,1,Clupeidae%Alosa%Alosa fallax,2557,77,2,50,47.06391667,-124.8705967,MidWater
1548,1,1,Clupeidae%Alosa%NA,118,77,2,50,47.06391667,-124.8705967,MidWater
1548,1,1,Clupeidae%Clupea%Clupea pallasii,13337,77,2,50,47.06391667,-124.8705967,MidWater
1548,1,1,Merlucciidae%Merluccius%Merluccius productus,1509,77,2,50,47.06391667,-124.8705967,MidWater
1548,1,1,Molidae%Mola%Mola mola,2466,77,2,50,47.06391667,-124.8705967,MidWater
1548,1,1,Salmonidae%NA%NA,1685,77,2,50,47.06391667,-124.8705967,MidWater
1548,1,1,Sebastidae%Sebastes%Sebastes sp. NA|flavidus|melanops|serranoides,3671,77,2,50,47.06391667,-124.8705967,MidWater
1548,1,1,Zoarcidae%NA%NA,3773,77,2,50,47.06391667,-124.8705967,MidWater
1548,2,1,Belonidae%Cololabis%Cololabis saira,25386,77,2,50,47.06391667,-124.8705967,MidWater
1548,2,1,Belonidae%NA%NA,647,77,2,50,47.06391667,-124.8705967,MidWater
1548,2,1,Carangidae%Trachurus%Trachurus symmetricus,45,77,2,50,47.06391667,-124.8705967,MidWater
1548,2,1,Cichlidae%NA%NA,6267,77,2,50,47.06391667,-124.8705967,MidWater
1548,2,1,Cichlidae%Oreochromis%Oreochromis niloticus x Oreochromis aureus,101501,77,2,50,47.06391667,-124.8705967,MidWater
1548,2,1,Merlucciidae%Merluccius%Merluccius productus,423,77,2,50,47.06391667,-124.8705967,MidWater
1548,2,1,Paralichthyidae%Citharichthys%Citharichthys xanthostigma|sordidus,34,77,2,50,47.06391667,-124.8705967,MidWater
1548,2,1,Sebastidae%Sebastes%Sebastes elongatus,16,77,2,50,47.06391667,-124.8705967,MidWater
1573,1,2,Belonidae%Cololabis%Cololabis saira,4879,77,6,0,47.06442,-125.2157667,Surface
1573,1,2,Carangidae%Trachurus%NA,350,77,6,0,47.06442,-125.2157667,Surface
1573,1,2,Carangidae%Trachurus%Trachurus symmetricus,8641,77,6,0,47.06442,-125.2157667,Surface
1573,1,2,Carcharhinidae%Prionace%Prionace glauca,586,77,6,0,47.06442,-125.2157667,Surface
1573,1,2,Engraulidae%Engraulis%Engraulis mordax,11033,77,6,0,47.06442,-125.2157667,Surface
1573,1,2,Engraulidae%NA%NA,3972,77,6,0,47.06442,-125.2157667,Surface
1573,1,2,Merlucciidae%Merluccius%Merluccius productus,504,77,6,0,47.06442,-125.2157667,Surface
1573,1,2,Myctophidae%Stenobrachius%Stenobrachius leucopsarus,1006,77,6,0,47.06442,-125.2157667,Surface
1573,1,2,Paralichthyidae%Citharichthys%Citharichthys stigmaeus,339,77,6,0,47.06442,-125.2157667,Surface
1573,1,2,Sebastidae%Sebastes%Sebastes chrysomelas|caurinus|maliger,6069,77,6,0,47.06442,-125.2157667,Surface
1573,2,2,Belonidae%Cololabis%Cololabis saira,12588,77,6,0,47.06442,-125.2157667,Surface
1573,2,2,Belonidae%NA%NA,587,77,6,0,47.06442,-125.2157667,Surface
1573,2,2,Carangidae%Trachurus%Trachurus symmetricus,17748,77,6,0,47.06442,-125.2157667,Surface
1573,2,2,Centrolophidae%Icichthys%Icichthys lockingtoni,762,77,6,0,47.06442,-125.2157667,Surface
1573,2,2,Centrolophidae%NA%NA,350,77,6,0,47.06442,-125.2157667,Surface
1573,2,2,Clupeidae%Sardinops%Sardinops sagax,608,77,6,0,47.06442,-125.2157667,Surface
1573,2,2,Engraulidae%Engraulis%Engraulis mordax,5714,77,6,0,47.06442,-125.2157667,Surface
1573,2,2,Engraulidae%NA%NA,5473,77,6,0,47.06442,-125.2157667,Surface
1573,2,2,Merlucciidae%Merluccius%Merluccius productus,1100,77,6,0,47.06442,-125.2157667,Surface
1573,2,2,Paralichthyidae%Citharichthys%Citharichthys stigmaeus,602,77,6,0,47.06442,-125.2157667,Surface
1573,2,2,Paralichthyidae%Citharichthys%Citharichthys xanthostigma|sordidus,3296,77,6,0,47.06442,-125.2157667,Surface
1573,2,2,Paralichthyidae%Citharichthys%NA,180,77,6,0,47.06442,-125.2157667,Surface
1573,2,2,Sebastidae%Sebastes%Sebastes chrysomelas|caurinus|maliger,4524,77,6,0,47.06442,-125.2157667,Surface
1574,1,2,Belonidae%Cololabis%Cololabis saira,1630,77,6,0,47.06442,-125.2157667,Surface
1574,1,2,Carangidae%Trachurus%NA,543,77,6,0,47.06442,-125.2157667,Surface
1574,1,2,Carangidae%Trachurus%Trachurus symmetricus,10272,77,6,0,47.06442,-125.2157667,Surface
1574,1,2,Engraulidae%Engraulis%Engraulis mordax,17300,77,6,0,47.06442,-125.2157667,Surface
1574,1,2,Engraulidae%NA%NA,11515,77,6,0,47.06442,-125.2157667,Surface
1574,1,2,Merlucciidae%Merluccius%Merluccius productus,509,77,6,0,47.06442,-125.2157667,Surface
1574,1,2,Merlucciidae%Merluccius%NA,76,77,6,0,47.06442,-125.2157667,Surface
1574,1,2,Microstomatidae%Nansenia%Nansenia candida,2113,77,6,0,47.06442,-125.2157667,Surface
1574,1,2,Molidae%NA%NA,1879,77,6,0,47.06442,-125.2157667,Surface
1574,1,2,Paralichthyidae%Citharichthys%Citharichthys stigmaeus,2191,77,6,0,47.06442,-125.2157667,Surface
1574,1,2,Paralichthyidae%NA%NA,209,77,6,0,47.06442,-125.2157667,Surface
1574,1,2,Sebastidae%Sebastes%NA,1909,77,6,0,47.06442,-125.2157667,Surface
1574,1,2,Sebastidae%Sebastes%Sebastes chrysomelas|caurinus|maliger,7746,77,6,0,47.06442,-125.2157667,Surface
1574,1,2,Sebastidae%Sebastes%Sebastes sp. NA|flavidus|melanops|serranoides,442,77,6,0,47.06442,-125.2157667,Surface
1574,1,2,Sebastidae%Sebastolobus%Sebastolobus altivelis,839,77,6,0,47.06442,-125.2157667,Surface
1574,2,2,Belonidae%Cololabis%Cololabis saira,1865,77,6,0,47.06442,-125.2157667,Surface
1574,2,2,Carangidae%Trachurus%Trachurus symmetricus,362,77,6,0,47.06442,-125.2157667,Surface
1574,2,2,Centrolophidae%Icichthys%Icichthys lockingtoni,2448,77,6,0,47.06442,-125.2157667,Surface
1574,2,2,Engraulidae%Engraulis%Engraulis mordax,4179,77,6,0,47.06442,-125.2157667,Surface
1574,2,2,Engraulidae%NA%NA,2907,77,6,0,47.06442,-125.2157667,Surface
1574,2,2,Merlucciidae%Merluccius%Merluccius productus,282,77,6,0,47.06442,-125.2157667,Surface
1574,2,2,Molidae%NA%NA,2138,77,6,0,47.06442,-125.2157667,Surface
1574,2,2,Paralichthyidae%Citharichthys%Citharichthys stigmaeus,1927,77,6,0,47.06442,-125.2157667,Surface
1574,2,2,Sebastidae%Sebastes%Sebastes chrysomelas|caurinus|maliger,9551,77,6,0,47.06442,-125.2157667,Surface
1574,2,2,Sebastidae%Sebastes%Sebastes sp. NA|flavidus|melanops|serranoides,829,77,6,0,47.06442,-125.2157667,Surface
1575,1,2,Merlucciidae%Merluccius%Merluccius productus,103300,77,6,500,47.06442,-125.2157667,Bottom
1575,1,2,Merlucciidae%Merluccius%NA,8747,77,6,500,47.06442,-125.2157667,Bottom
1575,1,2,Scombridae%NA%NA,10361,77,6,500,47.06442,-125.2157667,Bottom
1575,1,2,Scombridae%Thunnus%Thunnus alalunga|obesus,56801,77,6,500,47.06442,-125.2157667,Bottom
1719,1,2,Engraulidae%Engraulis%Engraulis mordax,49736,81,1,0,47.72953333,-124.680385,Surface
1719,1,2,Engraulidae%NA%NA,4812,81,1,0,47.72953333,-124.680385,Surface
1719,1,2,Paralichthyidae%Citharichthys%Citharichthys xanthostigma|sordidus,1481,81,1,0,47.72953333,-124.680385,Surface
1719,1,2,Salmonidae%Salvelinus%NA,158,81,1,0,47.72953333,-124.680385,Surface
1719,1,2,Salmonidae%Salvelinus%Salvelinus environmental|leucomaenis|fontinalis,2257,81,1,0,47.72953333,-124.680385,Surface
1719,2,2,Engraulidae%Engraulis%Engraulis mordax,1950,81,1,0,47.72953333,-124.680385,Surface
1719,2,2,Engraulidae%NA%NA,651,81,1,0,47.72953333,-124.680385,Surface
1719,2,2,Paralichthyidae%Citharichthys%Citharichthys xanthostigma|sordidus,202,81,1,0,47.72953333,-124.680385,Surface
1719,2,2,Paralichthyidae%Citharichthys%NA,453,81,1,0,47.72953333,-124.680385,Surface
1719,2,2,Pleuronectidae%NA%NA,157,81,1,0,47.72953333,-124.680385,Surface
1719,2,2,Pleuronectidae%Psettichthys%Psettichthys melanostictus,5854,81,1,0,47.72953333,-124.680385,Surface
1723,1,1,Salmonidae%NA%NA,288770,81,1,25,47.72953333,-124.680385,Bottom
1725,1,1,Cottidae%NA%NA,7921,81,1,3,47.72953333,-124.680385,Surface
1725,1,1,Merlucciidae%Merluccius%Merluccius productus,3019,81,1,3,47.72953333,-124.680385,Surface
1725,1,1,Merlucciidae%Merluccius%NA,69,81,1,3,47.72953333,-124.680385,Surface
1725,1,1,Paralichthyidae%Citharichthys%Citharichthys xanthostigma|sordidus,41,81,1,3,47.72953333,-124.680385,Surface
1725,1,1,Salmonidae%NA%NA,133897,81,1,3,47.72953333,-124.680385,Surface
1725,1,1,Salmonidae%Oncorhynchus%NA,16340,81,1,3,47.72953333,-124.680385,Surface
1725,1,1,Scombridae%Thunnus%Thunnus alalunga|obesus,114,81,1,3,47.72953333,-124.680385,Surface
1725,2,1,Cottidae%NA%NA,14046,81,1,3,47.72953333,-124.680385,Surface
1725,2,1,Merlucciidae%Merluccius%Merluccius productus,5548,81,1,3,47.72953333,-124.680385,Surface
1725,2,1,Merlucciidae%Merluccius%NA,134,81,1,3,47.72953333,-124.680385,Surface
1725,2,1,Osmeridae%Hypomesus%Hypomesus pretiosus,3,81,1,3,47.72953333,-124.680385,Surface
1725,2,1,Paralichthyidae%Citharichthys%Citharichthys xanthostigma|sordidus,50,81,1,3,47.72953333,-124.680385,Surface
1725,2,1,Paralichthyidae%Citharichthys%NA,31,81,1,3,47.72953333,-124.680385,Surface
1725,2,1,Salmonidae%NA%NA,231172,81,1,3,47.72953333,-124.680385,Surface
1725,2,1,Salmonidae%Oncorhynchus%NA,27549,81,1,3,47.72953333,-124.680385,Surface
1725,2,1,Scombridae%Thunnus%Thunnus alalunga|obesus,214,81,1,3,47.72953333,-124.680385,Surface
1755,1,1,Microstomatidae%Nansenia%Nansenia candida,54314,81,5,50,47.73109333,-125.2471967,Bottom
1755,1,1,Myctophidae%Diaphus%Diaphus theta,12676,81,5,50,47.73109333,-125.2471967,Bottom
1755,1,1,Myctophidae%NA%NA,325,81,5,50,47.73109333,-125.2471967,Bottom
1755,1,1,Myctophidae%Stenobrachius%NA,7489,81,5,50,47.73109333,-125.2471967,Bottom
1755,1,1,Myctophidae%Stenobrachius%Stenobrachius leucopsarus,55702,81,5,50,47.73109333,-125.2471967,Bottom
1755,1,1,Salmonidae%NA%NA,314,81,5,50,47.73109333,-125.2471967,Bottom
1755,2,1,Merlucciidae%Merluccius%Merluccius productus,111,81,5,50,47.73109333,-125.2471967,Bottom
1755,2,1,Microstomatidae%NA%NA,1098,81,5,50,47.73109333,-125.2471967,Bottom
1755,2,1,Microstomatidae%Nansenia%Nansenia candida,111367,81,5,50,47.73109333,-125.2471967,Bottom
1755,2,1,Myctophidae%Diaphus%Diaphus theta,405,81,5,50,47.73109333,-125.2471967,Bottom
1755,2,1,Sebastidae%NA%NA,115,81,5,50,47.73109333,-125.2471967,Bottom
1755,2,1,Sebastidae%Sebastes%Sebastes sp. UW150000|glaucus|matsubarae|vulpes|aleutianus|trivittatus|borealis|proriger|diploproa,2265,81,5,50,47.73109333,-125.2471967,Bottom
1756,1,1,Microstomatidae%Nansenia%Nansenia candida,37725,81,5,50,47.73109333,-125.2471967,Bottom
1756,2,1,Belonidae%Cololabis%Cololabis saira,2262,81,5,50,47.73109333,-125.2471967,Bottom
1756,2,1,Liparidae%Liparis%Liparis fucensis|callyodon,431,81,5,50,47.73109333,-125.2471967,Bottom
1756,2,1,Microstomatidae%Nansenia%Nansenia candida,10187,81,5,50,47.73109333,-125.2471967,Bottom
1769,1,2,Carangidae%NA%NA,70,81,9,0,47.73233,-125.742555,Surface
1769,1,2,Carangidae%Trachurus%NA,695,81,9,0,47.73233,-125.742555,Surface
1769,1,2,Carangidae%Trachurus%Trachurus symmetricus,11432,81,9,0,47.73233,-125.742555,Surface
1769,1,2,Engraulidae%Engraulis%Engraulis mordax,14340,81,9,0,47.73233,-125.742555,Surface
1769,1,2,Engraulidae%NA%NA,1283,81,9,0,47.73233,-125.742555,Surface
1769,2,2,Alopiidae%Lamna%Lamna ditropis,11,81,9,0,47.73233,-125.742555,Surface
1769,2,2,Belonidae%Cololabis%Cololabis saira,152,81,9,0,47.73233,-125.742555,Surface
1769,2,2,Carangidae%Trachurus%NA,447,81,9,0,47.73233,-125.742555,Surface
1769,2,2,Carangidae%Trachurus%Trachurus symmetricus,23421,81,9,0,47.73233,-125.742555,Surface
1769,2,2,Carcharhinidae%Prionace%Prionace glauca,122,81,9,0,47.73233,-125.742555,Surface
1769,2,2,Centrolophidae%Icichthys%Icichthys lockingtoni,4340,81,9,0,47.73233,-125.742555,Surface
1769,2,2,Engraulidae%Engraulis%Engraulis mordax,19799,81,9,0,47.73233,-125.742555,Surface
1769,2,2,Engraulidae%NA%NA,614,81,9,0,47.73233,-125.742555,Surface
1769,2,2,Myctophidae%NA%NA,23,81,9,0,47.73233,-125.742555,Surface
1769,2,2,Myctophidae%Stenobrachius%Stenobrachius leucopsarus,29,81,9,0,47.73233,-125.742555,Surface
1769,2,2,Paralepididae%Magnisudis%Magnisudis atlantica,14,81,9,0,47.73233,-125.742555,Surface
1769,2,2,Paralichthyidae%Citharichthys%Citharichthys stigmaeus,9,81,9,0,47.73233,-125.742555,Surface
1770,1,2,Carangidae%Trachurus%NA,265,81,9,0,47.73233,-125.742555,Surface
1770,1,2,Carangidae%Trachurus%Trachurus symmetricus,4080,81,9,0,47.73233,-125.742555,Surface
1770,1,2,Engraulidae%Engraulis%Engraulis mordax,17973,81,9,0,47.73233,-125.742555,Surface
1770,1,2,Engraulidae%NA%NA,1265,81,9,0,47.73233,-125.742555,Surface
1770,1,2,Scombridae%NA%NA,998,81,9,0,47.73233,-125.742555,Surface
1770,1,2,Scombridae%Thunnus%Thunnus alalunga|obesus,7665,81,9,0,47.73233,-125.742555,Surface
1770,2,2,Belonidae%Cololabis%Cololabis saira,2921,81,9,0,47.73233,-125.742555,Surface
1770,2,2,Belonidae%NA%NA,181,81,9,0,47.73233,-125.742555,Surface
1770,2,2,Carangidae%Trachurus%NA,518,81,9,0,47.73233,-125.742555,Surface
1770,2,2,Carangidae%Trachurus%Trachurus symmetricus,31064,81,9,0,47.73233,-125.742555,Surface
1770,2,2,Carcharhinidae%Prionace%Prionace glauca,450,81,9,0,47.73233,-125.742555,Surface
1770,2,2,Engraulidae%Engraulis%Engraulis mordax,16655,81,9,0,47.73233,-125.742555,Surface
1770,2,2,Engraulidae%NA%NA,136,81,9,0,47.73233,-125.742555,Surface
1770,2,2,Merlucciidae%Merluccius%Merluccius productus,20,81,9,0,47.73233,-125.742555,Surface
1770,2,2,Scombridae%NA%NA,59,81,9,0,47.73233,-125.742555,Surface
1770,2,2,Scombridae%Thunnus%Thunnus alalunga|obesus,6730,81,9,0,47.73233,-125.742555,Surface
1779,2,2,Carangidae%Trachurus%NA,231,81,9,50,47.73233,-125.742555,Bottom
1779,2,2,Carangidae%Trachurus%Trachurus symmetricus,1659,81,9,50,47.73233,-125.742555,Bottom
1779,2,2,Carcharhinidae%Prionace%Prionace glauca,668,81,9,50,47.73233,-125.742555,Bottom
1779,2,2,Cryptacanthodidae%Cryptacanthodes%Cryptacanthodes giganteus,709,81,9,50,47.73233,-125.742555,Bottom
1779,2,2,Myctophidae%Diaphus%Diaphus theta,1896,81,9,50,47.73233,-125.742555,Bottom
1779,2,2,Myctophidae%Stenobrachius%Stenobrachius leucopsarus,2503,81,9,50,47.73233,-125.742555,Bottom
1780,1,1,Carangidae%NA%NA,168,81,9,50,47.73233,-125.742555,Bottom
1780,1,1,Carangidae%Trachurus%NA,5922,81,9,50,47.73233,-125.742555,Bottom
1780,1,1,Carangidae%Trachurus%Trachurus symmetricus,25984,81,9,50,47.73233,-125.742555,Bottom
1780,1,1,Microstomatidae%Nansenia%Nansenia candida,11255,81,9,50,47.73233,-125.742555,Bottom
1780,1,1,Myctophidae%Diaphus%Diaphus theta,24412,81,9,50,47.73233,-125.742555,Bottom
1780,2,1,Carangidae%Trachurus%NA,139,81,9,50,47.73233,-125.742555,Bottom
1780,2,1,Carangidae%Trachurus%Trachurus symmetricus,10662,81,9,50,47.73233,-125.742555,Bottom
1780,2,1,Microstomatidae%Nansenia%Nansenia candida,9293,81,9,50,47.73233,-125.742555,Bottom
1780,2,1,Myctophidae%Stenobrachius%Stenobrachius leucopsarus,23,81,9,50,47.73233,-125.742555,Bottom
1780,2,1,Sebastidae%Sebastes%Sebastes sp. UW150443|emphaeus|variegatus|wilsoni|zacentrus,13562,81,9,50,47.73233,-125.742555,Bottom
282,1,1,Hexagrammidae%Ophiodon%Ophiodon elongatus,2128,35,1,48,40.065505,-124.1372783,Bottom
282,1,1,Paralichthyidae%Citharichthys%Citharichthys xanthostigma|sordidus,3645,35,1,48,40.065505,-124.1372783,Bottom
282,1,1,Paralichthyidae%Citharichthys%NA,187,35,1,48,40.065505,-124.1372783,Bottom
282,1,1,Pleuronectidae%Eopsetta%Eopsetta jordani,831,35,1,48,40.065505,-124.1372783,Bottom
282,1,1,Rajidae%Raja%NA,674,35,1,48,40.065505,-124.1372783,Bottom
282,1,1,Rajidae%Raja%Raja rhina,758,35,1,48,40.065505,-124.1372783,Bottom
282,1,1,Sebastidae%Sebastes%NA,1459,35,1,48,40.065505,-124.1372783,Bottom
282,1,1,Sebastidae%Sebastes%Sebastes ensifer,174,35,1,48,40.065505,-124.1372783,Bottom
282,1,1,Sebastidae%Sebastes%Sebastes entomelas|mystinus,2197,35,1,48,40.065505,-124.1372783,Bottom
282,1,1,Sebastidae%Sebastes%Sebastes sp. NA|flavidus|melanops|serranoides,8770,35,1,48,40.065505,-124.1372783,Bottom
282,1,1,Zaniolepididae%Zaniolepis%NA,573,35,1,48,40.065505,-124.1372783,Bottom
282,2,1,Anoplopomatidae%NA%NA,10978,35,1,48,40.065505,-124.1372783,Bottom
282,2,1,Carangidae%Trachurus%Trachurus symmetricus,1970,35,1,48,40.065505,-124.1372783,Bottom
282,2,1,Paralichthyidae%Citharichthys%Citharichthys xanthostigma|sordidus,1544,35,1,48,40.065505,-124.1372783,Bottom
282,2,1,Paralichthyidae%Citharichthys%NA,979,35,1,48,40.065505,-124.1372783,Bottom
282,2,1,Pleuronectidae%NA%NA,8,35,1,48,40.065505,-124.1372783,Bottom
282,2,1,Rajidae%Raja%Raja rhina,199,35,1,48,40.065505,-124.1372783,Bottom
282,2,1,Sebastidae%NA%NA,114,35,1,48,40.065505,-124.1372783,Bottom
282,2,1,Sebastidae%Sebastes%NA,4672,35,1,48,40.065505,-124.1372783,Bottom
282,2,1,Sebastidae%Sebastes%Sebastes aleutianus|melanostictus,2629,35,1,48,40.065505,-124.1372783,Bottom
282,2,1,Sebastidae%Sebastes%Sebastes miniatus,2006,35,1,48,40.065505,-124.1372783,Bottom
282,2,1,Sebastidae%Sebastes%Sebastes sp. NA|flavidus|melanops|serranoides,3936,35,1,48,40.065505,-124.1372783,Bottom
282,2,1,Sebastidae%Sebastes%Sebastes sp. UW150000|glaucus|matsubarae|vulpes|aleutianus|trivittatus|borealis|proriger|diploproa,109,35,1,48,40.065505,-124.1372783,Bottom
282,2,1,Sebastidae%Sebastes%Sebastes sp. UW150443|emphaeus|variegatus|wilsoni|zacentrus,85105,35,1,48,40.065505,-124.1372783,Bottom
283,1,1,Clupeidae%Clupea%Clupea pallasii,12402,35,1,48,40.065505,-124.1372783,Bottom
283,1,1,Cottidae%NA%NA,4599,35,1,48,40.065505,-124.1372783,Bottom
283,1,1,Hexagrammidae%Hexagrammos%Hexagrammos decagrammus,11383,35,1,48,40.065505,-124.1372783,Bottom
283,1,1,Hexagrammidae%Ophiodon%Ophiodon elongatus,16951,35,1,48,40.065505,-124.1372783,Bottom
283,1,1,Merlucciidae%Merluccius%Merluccius productus,4065,35,1,48,40.065505,-124.1372783,Bottom
283,1,1,Merlucciidae%Merluccius%NA,838,35,1,48,40.065505,-124.1372783,Bottom
283,1,1,Paralichthyidae%Citharichthys%NA,726,35,1,48,40.065505,-124.1372783,Bottom
283,1,1,Pholidae%Pholis%Pholis laeta,4478,35,1,48,40.065505,-124.1372783,Bottom
283,1,1,Sebastidae%Sebastes%NA,177,35,1,48,40.065505,-124.1372783,Bottom
283,1,1,Sebastidae%Sebastes%Sebastes chrysomelas|caurinus|maliger,4385,35,1,48,40.065505,-124.1372783,Bottom
283,2,1,Paralichthyidae%Citharichthys%Citharichthys xanthostigma|sordidus,34890,35,1,48,40.065505,-124.1372783,Bottom
283,2,1,Paralichthyidae%Citharichthys%NA,2482,35,1,48,40.065505,-124.1372783,Bottom
283,2,1,Pleuronectidae%NA%NA,100416,35,1,48,40.065505,-124.1372783,Bottom
284,1,1,Carangidae%Trachurus%Trachurus symmetricus,3880,35,1,25,40.065505,-124.1372783,MidWater
284,1,1,Hexagrammidae%Ophiodon%Ophiodon elongatus,6700,35,1,25,40.065505,-124.1372783,MidWater
284,1,1,Paralichthyidae%Citharichthys%Citharichthys xanthostigma|sordidus,10,35,1,25,40.065505,-124.1372783,MidWater
284,1,1,Squalidae%Squalus%Squalus acanthias,348,35,1,25,40.065505,-124.1372783,MidWater
284,2,2,Anarhichadidae%Anarrhichthys%Anarrhichthys ocellatus,19730,35,1,25,40.065505,-124.1372783,MidWater
284,2,2,Anarhichadidae%NA%NA,541,35,1,25,40.065505,-124.1372783,MidWater
285,1,1,Clupeidae%Clupea%Clupea pallasii,1716,35,1,25,40.065505,-124.1372783,MidWater
285,1,1,Paralichthyidae%Citharichthys%NA,69,35,1,25,40.065505,-124.1372783,MidWater
285,1,1,Salmonidae%NA%NA,16729,35,1,25,40.065505,-124.1372783,MidWater
285,1,1,Salmonidae%Oncorhynchus%NA,11735,35,1,25,40.065505,-124.1372783,MidWater
285,2,2,Hexagrammidae%Ophiodon%Ophiodon elongatus,13199,35,1,25,40.065505,-124.1372783,MidWater
285,2,2,Paralichthyidae%Citharichthys%Citharichthys xanthostigma|sordidus,171,35,1,25,40.065505,-124.1372783,MidWater
286,1,1,Atherinopsidae%NA%NA,20,35,1,0,40.065505,-124.1372783,Surface
286,1,1,Clupeidae%Clupea%Clupea pallasii,3550,35,1,0,40.065505,-124.1372783,Surface
286,1,1,Osmeridae%Hypomesus%Hypomesus pretiosus,19560,35,1,0,40.065505,-124.1372783,Surface
286,1,1,Paralichthyidae%Citharichthys%Citharichthys xanthostigma|sordidus,31,35,1,0,40.065505,-124.1372783,Surface
286,1,1,Salmonidae%Oncorhynchus%NA,2115,35,1,0,40.065505,-124.1372783,Surface
286,1,1,Salmonidae%Oncorhynchus%Oncorhynchus tshawytscha,61898,35,1,0,40.065505,-124.1372783,Surface
286,1,1,Sebastidae%Sebastes%NA,142,35,1,0,40.065505,-124.1372783,Surface
286,1,1,Sebastidae%Sebastes%Sebastes aurora|chlorostictus|ensifer|eos|exsul|helvomaculatus|nigrocinctus|notius|rosenblatti|rufus|simulator|spinorbis,12005,35,1,0,40.065505,-124.1372783,Surface
287,1,1,Carangidae%Trachurus%Trachurus symmetricus,8,35,1,0,40.065505,-124.1372783,Surface
287,1,1,Clupeidae%Clupea%Clupea pallasii,41087,35,1,0,40.065505,-124.1372783,Surface
287,1,1,Gadidae%Microgadus%Microgadus proximus,9,35,1,0,40.065505,-124.1372783,Surface
287,1,1,Paralichthyidae%Citharichthys%Citharichthys xanthostigma|sordidus,408,35,1,0,40.065505,-124.1372783,Surface
287,1,1,Pleuronectidae%NA%NA,13,35,1,0,40.065505,-124.1372783,Surface
287,1,1,Sebastidae%Sebastes%NA,1292,35,1,0,40.065505,-124.1372783,Surface
287,1,1,Sebastidae%Sebastes%Sebastes sp. NA|flavidus|melanops|serranoides,18130,35,1,0,40.065505,-124.1372783,Surface
287,2,1,Clupeidae%Clupea%Clupea pallasii,30947,35,1,0,40.065505,-124.1372783,Surface
287,2,1,Paralichthyidae%Citharichthys%Citharichthys xanthostigma|sordidus,267,35,1,0,40.065505,-124.1372783,Surface
287,2,1,Sebastidae%Sebastes%NA,744,35,1,0,40.065505,-124.1372783,Surface
287,2,1,Sebastidae%Sebastes%Sebastes sp. NA|flavidus|melanops|serranoides,16117,35,1,0,40.065505,-124.1372783,Surface
310,2,2,Carangidae%Trachurus%Trachurus symmetricus,4,35,7,500,40.06181,-124.6436167,Bottom
310,2,2,Microstomatidae%Nansenia%Nansenia candida,13,35,7,500,40.06181,-124.6436167,Bottom
310,2,2,Myctophidae%NA%NA,29181,35,7,500,40.06181,-124.6436167,Bottom
310,2,2,Myctophidae%Nannobrachium%Nannobrachium regale,90059,35,7,500,40.06181,-124.6436167,Bottom
310,2,2,Sebastidae%Sebastes%Sebastes sp. UW150443|emphaeus|variegatus|wilsoni|zacentrus,7,35,7,500,40.06181,-124.6436167,Bottom
311,1,2,Carangidae%Trachurus%Trachurus symmetricus,100,35,7,500,40.06181,-124.6436167,Bottom
311,1,2,Merlucciidae%Merluccius%Merluccius productus,40795,35,7,500,40.06181,-124.6436167,Bottom
311,1,2,Merlucciidae%Merluccius%NA,3044,35,7,500,40.06181,-124.6436167,Bottom
311,1,2,Myctophidae%Diaphus%Diaphus theta,79,35,7,500,40.06181,-124.6436167,Bottom
311,1,2,Myctophidae%NA%NA,362,35,7,500,40.06181,-124.6436167,Bottom
311,1,2,Myctophidae%Stenobrachius%NA,8962,35,7,500,40.06181,-124.6436167,Bottom
311,1,2,Myctophidae%Stenobrachius%Stenobrachius leucopsarus,33734,35,7,500,40.06181,-124.6436167,Bottom
318,1,1,Carangidae%Trachurus%NA,1784,35,7,50,40.06181,-124.6436167,MidWater
318,1,1,Carangidae%Trachurus%Trachurus symmetricus,94363,35,7,50,40.06181,-124.6436167,MidWater
318,1,1,Merlucciidae%Merluccius%Merluccius productus,648,35,7,50,40.06181,-124.6436167,MidWater
318,2,1,Carangidae%NA%NA,159,35,7,50,40.06181,-124.6436167,MidWater
318,2,1,Carangidae%Trachurus%NA,5103,35,7,50,40.06181,-124.6436167,MidWater
318,2,1,Carangidae%Trachurus%Trachurus symmetricus,61864,35,7,50,40.06181,-124.6436167,MidWater
318,2,1,Cichlidae%NA%NA,220,35,7,50,40.06181,-124.6436167,MidWater
318,2,1,Cichlidae%Oreochromis%Oreochromis niloticus x Oreochromis aureus,4938,35,7,50,40.06181,-124.6436167,MidWater
318,2,1,Squalidae%Squalus%Squalus acanthias,1503,35,7,50,40.06181,-124.6436167,MidWater
319,2,1,Carangidae%NA%NA,77,35,7,50,40.06181,-124.6436167,MidWater
319,2,1,Carangidae%Trachurus%NA,4807,35,7,50,40.06181,-124.6436167,MidWater
319,2,1,Carangidae%Trachurus%Trachurus symmetricus,61456,35,7,50,40.06181,-124.6436167,MidWater
319,2,1,Sebastidae%NA%NA,4,35,7,50,40.06181,-124.6436167,MidWater
320,1,1,Cichlidae%NA%NA,224,35,7,0,40.06181,-124.6436167,Surface
320,1,1,Cichlidae%Oreochromis%Oreochromis niloticus x Oreochromis aureus,12829,35,7,0,40.06181,-124.6436167,Surface
320,1,1,Sebastidae%NA%NA,3974,35,7,0,40.06181,-124.6436167,Surface
320,1,1,Sebastidae%Sebastes%NA,30030,35,7,0,40.06181,-124.6436167,Surface
